"","X","id.s","host_species","host_genus","host_order","host_class","gbif_id","iso3c","coord_status","coordinate_resolution_processed","gadm_adm1","gadm_adm2","gadm_adm3","start_date","end_date","temporal_resolution","number_of_hosts","trap_nights_clean","trap_nights_status","host_species_original","host_genus_original","event_date_raw","pathogen_record_id","pathogen_species_cleaned","pathogen_species_ncbi","ncbi_id","number_tested","number_positive","number_negative","number_inconclusive","pathogen_species_original","note","mean","Mahalanobis_dist","Marginality","Specificity","Suitability","mean.1","Centroid_d","Boundary_d","in_range_d","bp_X","bp_Y","Centroid_r","Boundary_r","in_range_r"
"13034",66178,"harry_1425 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-06-01","2003-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-06","harry_2820","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13035",66179,"harry_1426 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-10-01","2003-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-10","harry_2821","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13036",66180,"harry_1427 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-01-01","2004-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-01","harry_2822","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13037",66181,"harry_1428 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-03-01","2004-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-03","harry_2823","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13038",66182,"harry_1429 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-06-01","2004-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-06","harry_2824","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13039",66184,"harry_1430 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-10-01","2004-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-10","harry_2825","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13040",66185,"harry_1431 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2001-01-01","2001-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-01","harry_2826","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13041",66186,"harry_1432 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2001-03-01","2001-03-31","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-03","harry_2827","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13042",66187,"harry_1433 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2001-06-01","2001-06-30","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-06","harry_2828","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13043",66188,"harry_1434 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2001-10-01","2001-10-31","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-10","harry_2829","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13044",66189,"harry_1435 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2002-01-01","2002-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-01","harry_2830","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13045",66190,"harry_1436 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2002-03-01","2002-03-31","month_year",2,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-03","harry_2831","Catarina virus","Mammarenavirus whitewaterense","404768",2,0,2,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13046",66191,"harry_1437 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2002-06-01","2002-06-30","month_year",3,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-06","harry_2832","Catarina virus","Mammarenavirus whitewaterense","404768",3,0,3,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13047",66192,"harry_1438 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2002-10-01","2002-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-10","harry_2833","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13048",66193,"harry_1439 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2003-01-01","2003-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-01","harry_2834","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13049",66196,"harry_1440 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2003-03-01","2003-03-31","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-03","harry_2835","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13050",66197,"harry_1441 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2003-06-01","2003-06-30","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-06","harry_2836","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13051",66198,"harry_1442 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2003-10-01","2003-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-10","harry_2837","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13052",66199,"harry_1443 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2004-01-01","2004-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-01","harry_2838","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13053",66200,"harry_1444 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2004-03-01","2004-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-03","harry_2839","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13054",66201,"harry_1445 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2004-06-01","2004-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-06","harry_2840","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13055",66202,"harry_1446 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.139_1",NA,"2004-10-01","2004-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-10","harry_2841","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.0105796288698912,16.7549114227295,-907.096862792969,-0.081268422305584,0.000793685263488442,NA,312.715933666021,305.229923545949,FALSE,-99.3535169756764,28.3100679164151,146.925587647298,181.977713111089,TRUE
"13056",36848,"david_38348 david_229","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm1","USA.3_1",NA,NA,"1993-06-01","1993-08-31","month_range_resolution",7,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","1993-06/08","david_48285","Orthohantavirus puumalaense","Orthohantavirus puumalaense","3052493",6,0,6,NA,"PUUV",NA,0.0139375161379576,133.141677856445,-591.798522949219,-0.146072134375572,0,NA,186.939511478112,168.4637254546,FALSE,-109.05,36.99,1059.05733937485,233.398595929153,FALSE
"13057",36849,"david_38348 david_229","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm1","USA.3_1",NA,NA,"1993-06-01","1993-08-31","month_range_resolution",7,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","1993-06/08","david_48251","Orthohantavirus seoulense","Orthohantavirus seoulense","3052498",7,0,7,NA,"SEOV",NA,0.0139375161379576,133.141677856445,-591.798522949219,-0.146072134375572,0,NA,186.939511478112,168.4637254546,FALSE,-109.05,36.99,1059.05733937485,233.398595929153,FALSE
"13058",36850,"david_38348 david_229","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm1","USA.3_1",NA,NA,"1993-06-01","1993-08-31","month_range_resolution",7,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","1993-06/08","david_48217","Orthohantavirus prospectense","Orthohantavirus prospectense","3052492",7,0,7,NA,"Prospect Hill Virus",NA,0.0139375161379576,133.141677856445,-591.798522949219,-0.146072134375572,0,NA,186.939511478112,168.4637254546,FALSE,-109.05,36.99,1059.05733937485,233.398595929153,FALSE
"13059",37376,"david_38673 david_242","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm1","USA.6_1",NA,NA,"2005-05-01","2005-09-30","month_range_resolution",7,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","2005-05/09","david_48747","Orthohantavirus sinnombreense","Orthohantavirus sinnombreense","3052499",7,0,7,NA,"SNV",NA,0.523481607437134,12.7983102798462,-955.299133300781,-0.209900915622711,0.00509370723739266,1,101.754767733788,1.71118598528148,TRUE,-105.23,39.867,597.523267704755,43.0737136480436,TRUE
"13060",62554,"grant_1307 grant_160","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm3","USA.6_1","USA.6.31_1",NA,"2005-05-01","2005-06-30","month_range_resolution",3,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","05/2005-06/2005","grant_1365","Orthohantavirus sinnombreense","Orthohantavirus sinnombreense","3052499",3,0,3,NA,"SNV",NA,0.484871298074722,12.1241388320923,-960.195861816406,-0.202872410416603,0.00696978904306889,1,101.955374291651,1.10437020122856,TRUE,-105.221242770297,39.8764892322106,596.250037494796,43.7406294757831,TRUE
"13061",62555,"grant_1308 grant_160","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm3","USA.6_1","USA.6.31_1",NA,"2005-08-01","2005-09-30","month_range_resolution",4,NA,"not_reported","Spermophilus tridecemlineatus","Spermophilus","08/2005-09/2005","grant_1366","Orthohantavirus sinnombreense","Orthohantavirus sinnombreense","3052499",4,0,4,NA,"SNV",NA,0.484871298074722,12.1241388320923,-960.195861816406,-0.202872410416603,0.00696978904306889,1,101.955374291651,1.10437020122856,TRUE,-105.221242770297,39.8764892322106,596.250037494796,43.7406294757831,TRUE
"13062",69420,"ricardo_18 ricardo_2","Ictidomys tridecemlineatus","Ictidomys","Rodentia","Mammalia",7994322,"USA","valid","adm1","USA.27_1",NA,NA,"1994-06-01","1999-10-31","month_range_resolution",1,224300,"trapnight_reported","Spermophilus tridecemlineatus","Spermophilus","1994/06-1999/10","ricardo_18","Orthohantavirus sinnombreense","Orthohantavirus sinnombreense","3052499",0,0,0,NA,"Orthohantavirus sinnombrense",NA,0.415210604667664,20.5423774719238,-501.503295898438,-0.366455018520355,0.000131015345687047,NA,17.0464006257425,5.61308557614099,FALSE,-110,47,875.859093183553,11.2272987763933,TRUE
"13063",51462,"david_48185 david_345","Jaculus jaculus","Jaculus","Rodentia","Mammalia",5219895,"NER","valid","country",NA,NA,NA,"2007-01-01","2007-12-31","year_only",2,NA,"not_reported","Jaculus jaculus","Jaculus","2007","david_60547","Mammarenavirus choriomeningitidis","Mammarenavirus choriomeningitidis","3052303",2,0,2,NA,"LCMV",NA,0.000512626254931092,173.206405639648,141.337890625,0.396680772304535,0,NA,1723.71587536922,1714.39270961817,FALSE,8,16,2481.10594252147,103.369468575748,FALSE
"13064",51463,"david_48185 david_345","Jaculus jaculus","Jaculus","Rodentia","Mammalia",5219895,"NER","valid","country",NA,NA,NA,"2007-01-01","2007-12-31","year_only",2,NA,"not_reported","Jaculus jaculus","Jaculus","2007","david_60499",NA,NA,NA,2,0,2,NA,NA,NA,0.000512626254931092,173.206405639648,141.337890625,0.396680772304535,0,NA,1723.71587536922,1714.39270961817,FALSE,8,16,2481.10594252147,103.369468575748,FALSE
"13065",51464,"david_48185 david_345","Jaculus jaculus","Jaculus","Rodentia","Mammalia",5219895,"NER","valid","country",NA,NA,NA,"2007-01-01","2007-12-31","year_only",2,NA,"not_reported","Jaculus jaculus","Jaculus","2007","david_60451","Mammarenavirus choriomeningitidis, Pichinde virus, Mammarenavirus tacaribeense, Mammarenavirus lassaense, Mammarenavirus ippyense, Mammarenavirus praomyidis, Mammarenavirus mopeiaense","Mammarenavirus choriomeningitidis, Mammarenavirus caliense, Mammarenavirus tacaribeense, Mammarenavirus lassaense, Mammarenavirus ippyense, Mammarenavirus praomyidis, Mammarenavirus mopeiaense","3052303, 2905917, 3052328, 3052310, 3052308, 3052325, 3052320",2,0,2,NA,"LCMV, Pachinde virus, Tacaribe virus, LASV, Ippy virus, Mobala virus, Mopeia virus",NA,0.000512626254931092,173.206405639648,141.337890625,0.396680772304535,0,NA,1723.71587536922,1714.39270961817,FALSE,8,16,2481.10594252147,103.369468575748,FALSE
"13066",36366,"david_38034 david_218","Lemmiscus curtatus","Lemmiscus","Rodentia","Mammalia",2438225,"USA","valid","adm1","USA.27_1",NA,NA,"1994-01-01","1994-12-31","year_only",10,NA,"not_reported","Lagurus curtatus","Lagurus","1994","david_47838","Orthohantavirus sinnombreense","Orthohantavirus sinnombreense","3052499",10,2,8,NA,"SNV",NA,0.169724002480507,7.19382238388062,11.4371557235718,0.262055099010468,0.0659699887037277,NA,80.7842354144332,59.8386540603567,FALSE,-110,47,356.39978037404,93.2492293739133,TRUE
